schema:award,schema:countryOfOrigin,schema:sourceOrganization,schema:coursePrerequisites,schema:citation,schema:courseCode,schema:copyrightNotice,schema:discussionUrl,schema:license,schema:associatedMedia,schema:additionalType,schema:availableLanguage,schema:mainEntityOfPage,schema:accessibilitySummary,schema:educationalCredentialAwarded,schema:awards,schema:fileFormat,schema:totalHistoricalEnrollment,schema:acquireLicensePage,schema:name,schema:contentReferenceTime,schema:text,schema:financialAidEligible,dcterms:identifier,schema:position,schema:creator,schema:creditText,schema:teaches,schema:schemaVersion,schema:maintainer,schema:encoding,schema:isBasedOnUrl,schema:owner,schema:pattern,schema:video,schema:audio,schema:dateCreated,schema:publication,schema:translator,schema:learningResourceType,schema:sdPublisher,schema:offers,schema:material,schema:funder,schema:thumbnail,schema:contentLocation,schema:about,schema:contributor,schema:workTranslation,schema:comment,schema:headline,schema:spatial,schema:sdLicense,schema:copyrightYear,schema:numberOfCredits,schema:educationalLevel,schema:creativeWorkStatus,schema:sponsor,schema:author,schema:translationOfWork,schema:commentCount,schema:audience,schema:datePublished,schema:temporalCoverage,schema:mainEntity,schema:subjectOf,schema:materialExtent,schema:releasedEvent,schema:timeRequired,schema:inLanguage,schema:assesses,schema:temporal,schema:encodingFormat,schema:hasCourseInstance,schema:producer,schema:editEIDR,schema:character,schema:alternativeHeadline,schema:mentions,schema:syllabusSections,schema:publisher,schema:conditionsOfAccess,schema:educationalAlignment,schema:educationalUse,schema:interpretedAsClaim,schema:accessModeSufficient,schema:digitalSourceType,schema:version,schema:priceCurrency,schema:contentRating,schema:genre,schema:recordedAt,schema:url,schema:isBasedOn,schema:accessibilityAPI,schema:archivedAt,schema:publishingPrinciples,schema:interactionStatistic,schema:copyrightHolder,schema:thumbnailUrl,schema:hasPart,schema:reviews,schema:encodings,schema:typicalAgeRange,schema:image,schema:isFamilyFriendly,schema:description,schema:price,schema:isPartOf,schema:abstract,schema:keywords,schema:disambiguatingDescription,schema:workExample,schema:correction,schema:usageInfo,schema:expires,schema:displayLocation,schema:locationCreated,schema:accessibilityFeature,schema:provider,schema:accountablePerson,schema:sdDatePublished,schema:accessMode,schema:wordCount,schema:funding,schema:sameAs,schema:size,schema:exampleOfWork,schema:accessibilityHazard,schema:dateModified,schema:accessibilityControl,schema:interactivityType,schema:isAccessibleForFree,schema:potentialAction,schema:publisherImprint,schema:alternateName,schema:occupationalCredentialAwarded,schema:review,schema:editor,schema:aggregateRating,schema:offers_url,schema:spatialCoverage
,,,,,,,,,,,,,,,,,,,Empatía,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100066,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/accb16df-0a44-4dbd-9bc7-e26a6197b5bc.png,,Comprender los motivos del otro antes de emitir un juicio sobre su conducta.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Juego limpio,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100070,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/35919c71-7a6e-44f5-84a8-ab82eeda7c20.png,,Crear ambientes respetuosos.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Autogestión,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100102,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/f73fe938-d75e-4f73-a69f-e0d342baaec3.png,,"Impulsar a las personas a buscar una mejora contínua, que desemboque en un crecimiento individual y consecuentemente social.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Administración del tiempo,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100135,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/dd965d85-3b3f-476d-b779-5fbebe5348f5.png,,"¡Bienvenido! 
 La gestión del tiempo es el proceso que consiste en definir tus objetivos, priorizarlos y planificarlos, para después realizarlos con tu mayor concentración. Las acciones que encontrarás en esta capacitación te ayudarán a organizar mejor tu tiempo y tus tareas para que puedas cumplir tus metas laborales y personales.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Autoridad,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100139,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/7e03089b-01b0-4de0-9c37-f9d295714ddb.png,,Distinguir que la Autoridad debe ser utilizada con inteligencia emocional y para crear hábitos sanos para edificar.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Versatilidad,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100140,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/9acaeda2-8e1a-4dd4-a39d-1bc0943e90a1.png,,"Afrontar cualquier reto sin conflicto, con efectividad y con disposición para aprender nuevos conocimientos, procedimientos y métodos.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Manejo de contingencias,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100150,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/31f8b0e0-0a78-4647-b06f-7237b06a49a2.png,,"Responder ante una crisis, incertidumbre, adversidad o donde no hay control de ninguna variable, sin perder rumbo, objetividad y precisión.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Manejo de riesgos,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100155,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/623d20cb-ad8e-42af-9f8f-2596693b7155.png,,Tener la capacidad de evaluar toda decisión para conocer su alcance y efectos antes de ser ejecutada.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Integridad,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100158,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/e5f023fc-f7cd-4585-a37d-067dea6bd71f.png,,La integridad es la clave. En esta cápsula te guiaremos en el camino para convertirte en una persona más íntegra y alcanzar tus metas de forma ética y responsable.   ¡Empieza a construir tu integridad hoy mismo!,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Uso de lenguaje corporal,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100317,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/663e503a-821d-48c9-a726-68e990d50662.png,,"¡Bienvenido! 
 En este curso encontrarás las expresiones necesarias para mejorar tu comunicación no verbal. Te deseamos mucho éxito.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Búsqueda de empleo en internet,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100853,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/e93031f1-93cd-469e-96b6-237dc1e64abc.png,,Desarrolla estrategias efectivas de búsqueda en línea para encontrar oportunidades laborales que se ajusten a tus habilidades e intereses.,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Herramientas para solucionar problemas,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100859,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/ffd3ce63-51aa-43d5-b51a-4d28acfedcd7.png,,"¡Bienvenido!  
 En este curso adquirirás herramientas para identificar, analizar y resolver diferentes problemas, desarrollando habilidades que te permitan enfrentarlos con eficacia y alcanzar resultados óptimos.  
 ¡Éxito en tu capacitación!",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Delegación de tareas,,,,,,,,,,,,,,,,,,,,,,,,,,,Profesionalización,,,,,,,,,Intermediate,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100922,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/5dad5c88-f37b-4ccf-9883-29cf5234280b.png,,"¿""Si quiero que salga bien, lo tengo que hacer yo""?  
 Si eres líder de equipo o simplemente tienes a alguien a tu cargo y esta frase es tu día a día, estás limitando tu potencial y el de tu gente. Mantener el control absoluto por miedo a perder calidad sólo te garantiza una cosa:  trabajar de más.  
 Repartir actividades al primero que veas libre no funciona; eso no es delegar. Delegar de verdad es un arte que empodera a tu equipo y te libera a ti. 
 En este curso descubrirás cómo soltar el control de manera estratégica.  
 
 Liderar con éxito es resolver los retos junto con tu equipo, no cargar con todo el peso tú solo. 
 
  Deja de ser el cuello de botella de tu propia operación.  
  Cursa este contenido, sin costo, a tu ritmo y a cualquier hora del día y transforma tu forma de liderar.",0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,¿Qué es aprender?,,,,,,,,,,,,,,,,,,,,,,,,,,,¿Qué es aprender?,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/419,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Aprende Assets,,,,,,,,,,,,,,,,,,,,,,,,,,,¿Qué es aprender?,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100076,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/ddca66a9-6fdd-4433-8716-c2126a79376f.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,dddummy,,,,,,,,,,,,,,,,,,,,,,,,,,,¿Qué es aprender?,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100739,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,dummy13,,,,,,,,,,,,,,,,,,,,,,,,,,,¿Qué es aprender?,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100894,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/4f8d7d91-d97b-4fca-92a8-4f39c7838a83.png,,lalalala,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Educación inicial,,,,,,,,,,,,,,,,,,,,,,,,,,,Inicial,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/420,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Mario Molina Premio Nobel,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario Molina Premio Nobel,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/421,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Cálculo de huella de carbono,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario Molina Premio Nobel,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100009,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/2a940ec7-ad73-499f-8d0f-17f9bd4c909e.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Concentración de agentes contaminantes en el aire,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario Molina Premio Nobel,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100010,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/39bf5038-85f9-4eae-a3bc-60b17ce58a08.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Gobernanza del aire,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario Molina Premio Nobel,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/100011,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/coursesImages/eac3cd87-9cd4-42ba-95e6-c1fa9c0d86be.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Cónicas,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/422,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/pbzfv0i.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Coordenadas,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/423,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/kfijruw.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Divisiones,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/424,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/b56ucuq.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Ecuaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/425,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/wu5amoc.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,El azar,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/426,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/juhc7pt.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,El porqué de las fórmulas,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/427,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/ufx0w23.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Fracciones,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/428,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/ghb6im9.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Fracciones y decimales,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/429,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/kx5rymh.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Geometría,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/430,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/kbtmldo.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Gráficas y funciones,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/431,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/kgjwbv4.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Integrales,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/432,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/e1kb3ms.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Interpretación de datos,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/433,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/oimjast.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,La historia de los números,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/434,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/asjyhpr.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Leyes de signos,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/435,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/sxj5kcx.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Líneas y ángulos,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/436,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/o8e68z6.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Los números,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/437,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/rmfarff.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Mayor o menor que,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/438,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/j398247.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Multiplicación y división de fracciones,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/439,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/8hkhoua.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Multiplicaciones,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/440,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/wze6lw5.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Operaciones con propiedad,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/441,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/nqm0ann.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Pensamiento lógico-matemático,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/442,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/x8orvpw.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Porcentajes,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/443,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/c2kschz.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Simetría,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/444,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/legllxf.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Sucesiones,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/445,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/0p4w1ys.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Suma y resta,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/446,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/hzdatlv.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Suma y resta de fracciones,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/447,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/ayqz2a6.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Triángulos,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/448,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/zrwcs3y.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Unidades de medida,,,,,,,,,,,,,,,,,,,,,,,,,,,Matemáticas,,,,,,,,,Beginner,,,,,,,,,,,,,,es,,,,,,,,,,,,,,,,,,,USD,,,,https://aprende.org/cursos/view/449,,,,,,,,,,,,https://fsvc.capacitateparaelempleo.org/CapacitateFS/assetsAprende/csb7n3b.png,,,0.0,,,,,,,,,,,,Aprende,,,,,,,,,,,,,True,,,,,,,,,
